n,r,s,CCR,NAME,RUN,MLB,MST,EFT,NC,NC TIME,OL-I,OL-I TIME,OL-II,OL-II TIME,GCP,GCP TIME,HAL,HAL TIME
1002,32,1,10.0,136,2,193.0970579492596,1011.7517888044073,1720.1348588117899,1034.4907913816025,0.9957020333383275,1034.4907913816025,1.2457225516712718,1003.1216238457316,1.1906547894935098,3274.740642268721,1.0164875480434468,2433.405825987267,1.16622781266381
1002,32,1,10.0,136,3,199.92674047843843,1057.5425571726023,1059.2347850610022,1059.2347850610022,0.9985057037825121,1059.2347850610022,1.2510264806485758,1050.3659722935142,1.1918081740751236,2938.9481747175887,1.0192458320469073,1391.955984846413,1.08312953489321
1002,32,1,10.0,136,4,183.06877171235763,1008.1264182042542,1242.607965898011,1159.4929579953248,0.9978991458573514,1159.4929579953248,1.2404290090758168,1006.4895182793576,1.1926520526120612,2724.5940013548093,1.0173552278371376,1379.8148002862774,1.0805163571457632
1002,32,1,10.0,136,5,198.01524872392022,984.1063371057899,978.7529877759513,977.4470793448421,0.924787147652739,977.4470793448421,1.1518922287773703,977.7269434316682,1.1080050138906263,3100.5024411405266,0.9432036831625947,2421.2978918316917,1.003880399642772
1002,32,1,10.0,136,6,200.01784929397618,1023.8097077156037,1057.5845814353033,1057.5845814353033,0.996610068541051,1055.1209866793317,1.2429771356935226,1021.8967307546059,1.1938600143649172,3194.2765998037107,1.0159643769392968,1023.0598321438966,1.0791262708314378
1002,32,1,10.0,136,7,190.0784909863786,944.2240481470643,972.5410844785932,972.5410844785932,1.024255721029345,972.5410844785932,1.268427092678383,942.6860319648046,1.1948783082452963,2866.627655090148,1.0189185646612078,1171.2001755155943,1.0799661612307925
1002,32,1,10.0,136,8,176.18464063098457,962.9882391608045,1250.3656403121508,986.3975513995284,0.999723387757998,981.8070074510576,1.250452576787723,959.218741233949,1.197036034129407,2748.921747846491,1.0202526884289544,3409.720971626657,1.0919636869354048
1002,32,1,10.0,136,9,203.12254130891964,1030.1275829614196,1023.2761937519891,1023.2761937519891,1.0000153670886107,1023.2761937519891,1.3357661565404408,1023.4738496789523,1.1956246622688602,2871.197668021332,1.0236725788002528,1076.0420546806097,1.0803580136319566
1002,32,4,0.01,136,0,172.31867390520827,965.6038143056892,202.73792714149195,212.49534703232376,0.9990441061002794,202.73792714149195,1.2225242440312447,202.7007845199894,1.1754909337934376,202.73792714149195,1.0137935932240636,202.73792714149195,1.0699905928793867
1002,32,4,0.01,136,1,169.09497031914916,1050.1233007218702,207.2939110874588,218.18740376091083,0.9983042942466472,207.2939110874588,1.3017508005484943,207.51260411981167,1.1703560683999288,207.2939110874588,1.0169844651422906,207.51260411981167,1.0654926367383482
1002,32,4,0.01,136,2,178.77946859155585,997.478165245231,215.20578036552794,221.82362899099084,0.9964705269742901,215.20578036552794,1.2295186797551776,215.20578036552794,1.1746181682906243,215.20578036552794,1.0164435538948555,215.20578036552794,1.0701311267325333
1002,32,4,0.01,136,3,176.3459078677019,957.837692594636,207.15348955426708,212.37080186422227,0.9954707132380554,207.15348955426708,1.3040895400330053,207.15348955426708,1.1781238729325934,207.15348955426708,1.0183926057788153,207.15348955426708,1.0717583319841797
1002,32,4,0.01,136,4,165.53783773535721,984.6023659747125,202.98262810947196,214.91720521198775,0.9927973841095847,202.98262810947196,1.2220822514906284,202.98262810947196,1.171548103159123,202.98262810947196,1.0148829114671523,203.9484234325647,1.0674898293019448
1002,32,4,0.01,136,5,180.1506136265181,1004.0931088895596,211.63985146932578,221.41216458183908,0.998592323903565,211.63985146932578,1.2864533008061925,211.63985146932578,1.184515276597039,211.63985146932578,1.0109337714641335,211.63985146932578,1.0658178194198231
1002,32,4,0.01,136,6,195.098213316565,1018.6246375048433,221.43435253256243,230.96917351048475,0.9920624255924891,221.43435253256243,1.2228899538505327,221.43435253256243,1.1714361598867644,221.43435253256243,1.015844182191932,221.43435253256243,1.0671524320272874
1002,32,4,0.01,136,7,169.6360921759372,967.6284764706635,203.3644970695452,213.2597371039748,1.0005112829110945,203.3644970695452,1.2856882904883393,203.3644970695452,1.2038527111601283,203.3644970695452,1.0161979848970295,203.3644970695452,1.0677096591960176
1002,32,4,0.01,136,8,149.14064116188348,910.7630518984218,188.4284107254762,196.35874497619122,0.9965838574867247,188.4284107254762,1.225553716973241,188.4284107254762,1.1739054761198213,188.4284107254762,1.0171696278787181,188.4284107254762,1.070090789185304
1002,32,4,0.01,136,9,167.8476784716818,952.7146517362222,202.91603370645026,206.46863059136402,1.001987535180625,202.91603370645026,1.2565139396782574,202.91603370645026,1.2398650401239282,202.93959761912836,1.023067429766197,202.91603370645026,1.074786323676232
1002,32,4,0.1,136,0,188.43975128941346,1016.7325690692345,213.24873187472414,222.04287301612118,0.9954449153375203,213.0656412304507,1.2255328531125729,213.0656412304507,1.1758202949295888,213.24873187472414,1.0211602224100438,213.0656412304507,1.0711018295228463
1002,32,4,0.1,136,1,164.76043544500615,963.2532367744168,206.248163432117,215.39401097385408,0.9932308231372771,206.8623396401399,1.228194923275117,206.8623396401399,1.2570386188194542,205.1779517118895,1.0143583546421384,206.8623396401399,1.0683189350151412
1002,32,4,0.1,136,2,178.4343521521224,1021.6390357590378,211.29662945724127,221.6053251045525,0.9959801970094243,211.29662945724127,1.2261071656272786,211.20918276535068,1.1763973838342439,211.3182198040399,1.0199062949005158,211.29662945724127,1.0712968441626034
1002,32,4,0.1,136,3,182.85944644825733,1019.624056903061,218.54921664136353,226.18153004484057,0.994512552978492,218.54921664136353,1.2289989844492772,218.54921664136353,1.2524427408240895,218.01389382477103,1.0111586037368245,218.54921664136353,1.0663673239521836
1002,32,4,0.1,136,4,181.4645564701664,1003.5763487966559,217.97990937516255,226.4801414776714,0.9973568531433964,217.97990937516255,1.2249413119195611,217.97990937516255,1.183126965865416,217.50185659356967,1.022990081884171,217.97990937516255,1.0763344713004523
1002,32,4,0.1,136,5,180.5226835246043,1048.8756295897128,216.55869258017566,224.37281912865836,0.9964618481927673,216.55869258017566,1.2216458734378588,216.9282198664991,1.2504809836444961,216.55869258017566,1.0130006152745246,216.9282198664991,1.0672204885885406
1002,32,4,0.1,136,6,185.48293304018804,963.27882880193,210.55962610100218,215.28319280726748,0.9907113166058467,210.55962610100218,1.2128525526797334,210.55962610100218,1.164235374266173,209.7100661965635,1.0080559177375965,211.05305563232628,1.0591219474805844
1002,32,4,0.1,136,7,197.08540080224446,1021.9241829180494,224.73662431749977,227.80048377940284,0.9977421133820356,224.73662431749977,1.230835718765786,224.8248135352452,1.1776645167766673,224.73662431749977,1.0159822723645542,224.73662431749977,1.0730021249234092
1002,32,4,0.1,136,8,195.3995555630981,1022.4284585985877,220.21800841042153,226.12516826421034,0.9984683775174654,220.21800841042153,1.223016974787443,220.14833184195754,1.1759003634807799,220.21800841042153,1.0199791077819955,220.14833184195754,1.070248679892814
1002,32,4,0.1,136,9,189.6249191663289,1006.8554238137827,219.5728939143891,227.97514829898515,0.9968210074695004,219.5728939143891,1.2225526389373422,219.56386758450714,1.2465300913144517,219.56386758450714,1.0149681591006503,219.56386758450714,1.0653209783364528
1002,32,4,1.0,136,0,172.1425955433024,962.3757199726596,266.8769147486595,270.54028727683846,0.996406649490027,266.8769147486595,1.237306701402191,266.2278286243179,1.1783995406544707,266.8769147486595,1.0237673805293654,265.3784750698254,1.0732861730266416
1002,32,4,1.0,136,1,194.50766650675186,1033.9912908801089,275.65556502178083,280.9752947361041,0.9971576405839109,275.65556502178083,1.2332983533765915,275.65556502178083,1.2200245730566088,275.289376221353,1.0232974476055627,275.65556502178083,1.0740064757069825
1002,32,4,1.0,136,2,173.82849322430783,1009.6112652915289,283.7951843328184,288.14327871821337,0.9935163317611322,283.7951843328184,1.2241932232113266,283.24249876387705,1.1713807326924077,286.1296967189963,1.0261499472682085,283.24249876387705,1.065161978750605
1002,32,4,1.0,136,3,165.3538176379094,944.048813821963,265.41359769676416,263.71463598941335,1.0014439518530767,265.41359769676416,1.2339657445608345,265.9330639316135,1.2125856653998335,265.41359769676416,1.0192883247808202,265.9330639316135,1.0663510039797537
1002,32,4,1.0,136,4,209.9846590872196,1052.8253513508582,291.5534872271948,297.1392496354582,0.9951855305455429,291.5534872271948,1.2254328773855436,291.5534872271948,1.1783270084182391,291.72548677240286,1.0221525746310725,292.3151088588677,1.0710282364466865
1002,32,4,1.0,136,5,184.99872515077345,989.2986203816822,271.7053076554046,283.1789816043346,0.9947964447955233,273.48162845850936,1.2249306553147288,274.23925954532183,1.2132726856932212,268.963082129596,1.0158547593886103,275.67123430500834,1.0666227425671766
1002,32,4,1.0,136,6,164.00106272296398,942.8419660858551,249.17703535425755,257.7843129343871,0.9959395831112302,249.17703535425755,1.2255302674743163,249.17703535425755,1.1802956601310532,253.10872359710447,1.0205976805133659,249.17703535425755,1.06770081658534
1002,32,4,1.0,136,7,180.81150386879355,988.1857569726305,276.2593126442595,274.75152110966036,0.999442167422334,276.2593126442595,1.229966451100335,274.0179968301157,1.1813203117209436,272.3992886112802,1.0660174094091042,275.639115853958,1.0713703757338269
1002,32,4,1.0,136,8,195.19833923849583,1005.4289732183945,281.831523478797,283.39833346149254,0.9991258577303164,282.51061248159664,1.2252897750011045,282.9398569751062,1.1730397038065628,284.56111500616663,1.0197015367674507,282.9398569751062,1.0680172409270525
1002,32,4,1.0,136,9,193.23300784994854,1027.361756044095,290.01942156145,290.82262795278274,0.9974315361721533,290.01942156145,1.231014089801236,290.99382855672815,1.175656724500849,290.71048084277436,1.0673662264179073,290.3939169302918,1.0701706070303938
1002,32,4,10.0,136,0,189.09447787538244,1020.5312459852742,1031.2406356660274,1078.4589279441896,0.9969717779290869,1009.2090546474953,1.2295671318800194,1013.0489175783187,1.1780953061177368,2637.621606907234,1.0253849388938132,1039.5308153731737,1.0704155715069663
1002,32,4,10.0,136,1,189.5690037810934,1037.6693545270666,1056.4864479942935,1056.4864479942935,0.9991285075041674,1056.4864479942935,1.2247752267347574,1056.4864479942935,1.1740520217884167,2942.6151882961653,1.0593083991302612,1056.4864479942935,1.066549401368465
1002,32,4,10.0,136,2,194.51289249960863,1050.5972566512667,1052.4012041901076,1052.4012041901076,0.994505729164117,1069.4317940427288,1.2244819182791804,1069.4317940427288,1.173241227451489,2628.8557448262277,1.0198929282307492,1069.4317940427288,1.0683770028061002
1002,32,4,10.0,136,3,182.75572533737102,942.82404242869,1235.1396202097735,1141.2972624066485,1.0050945743460626,1098.74120240657,1.240108917499597,1098.74120240657,1.1587042181563427,2529.8535585403924,1.084288169541929,1119.6181680252525,1.0526737397074863
1002,32,4,10.0,136,4,182.88014388663038,992.5772002739559,1055.341355419476,1055.341355419476,0.9980908613828726,1055.341355419476,1.2262200936867196,1055.341355419476,1.1769826812765911,2332.276561098765,1.022078308751824,1055.341355419476,1.0704475337653905
1002,32,4,10.0,136,5,206.4784947776728,993.2705885561232,1060.2083777688651,1060.2083777688651,1.0005777923399346,1060.2083777688651,1.2317831699947905,1065.726286594689,1.1771036846348228,2290.75186034845,1.097410835009917,1065.726286594689,1.0696076499286944
1002,32,4,10.0,136,6,178.8129619159661,982.5556327688186,1091.3932099997878,938.8936233774518,0.9954316849410879,1091.3932099997878,1.2269097085147094,1062.267128434367,1.1792397502352343,2468.7007061158415,1.0254929539608657,1062.267128434367,1.0727091835417537
1002,32,4,10.0,136,7,186.00345398166294,1007.3305987927823,1098.6801304477342,1098.6801304477342,0.997832226392619,1094.597089885304,1.2262800601258494,1094.597089885304,1.1733432939943804,2707.8681500785565,1.0919559699204537,1094.597089885304,1.0664163672104132
1002,32,4,10.0,136,8,182.34721226201623,1032.3107717233954,1049.9244046224567,1050.0849502326835,0.9991347838214304,1123.9194279756887,1.234131553598055,1123.9194279756887,1.1769919453625006,2520.7090546387,1.0269213125276153,1123.9194279756887,1.073980458375502
1002,32,4,10.0,136,9,183.14863450750187,1020.6047362085634,1019.7700438494619,1025.9253856368227,0.9968981580172394,1019.7700438494619,1.2262561252178101,1019.7700438494619,1.179845100338312,2433.762173878084,1.062572773150933,1019.7700438494619,1.108050772106362
1002,32,1,0.01,56,0,226.07511395338557,1010.6994591675068,604.0231751255352,673.6529913520006,1.0026915154729235,604.0231751255352,1.249447010809419,604.0231751255352,1.1947702384109469,603.7432611639778,1.0147024192713106,604.0231751255352,1.0778523148452677
1002,32,1,0.01,56,1,256.8386892934377,1004.6164508678229,615.7184979362835,673.1446058801118,1.002132979340868,615.7184979362835,1.3118145544699948,617.3373470074246,1.1931922205804224,615.7184979362835,1.0211387070244253,621.2748735292689,1.0805125400994424
1002,32,1,0.01,56,2,222.8716392119211,982.2978162145984,596.2302101187961,671.7182809822643,1.0038866278697465,596.2302101187961,1.259962301837152,598.5150872124118,1.1845941720410325,595.1384290024448,1.0510386956679114,602.2226746595446,1.093341988532488
1002,32,1,0.01,56,3,242.41340355435156,1026.2079482395766,611.5101743926035,689.0512375467732,0.9978812573920394,611.5101743926035,1.2367525941141355,611.5101743926035,1.191526670738392,611.5101743926035,1.0101512836808995,616.0971891052418,1.0791649712484939
1002,32,1,0.01,56,4,224.4144506476562,1003.9684512346823,598.3744331627523,669.4189130997223,1.0412492272257816,598.3744331627523,1.2224778788238841,598.8543387461032,1.1745226969865918,598.3744331627523,1.0051467439288555,606.2348714926122,1.0641355695496797
1002,32,1,0.01,56,5,229.87993954392692,989.2946413813775,603.8082795796472,655.7430518440448,1.0013650182716745,603.8082795796472,1.245156802772627,603.796609721756,1.195760562621246,603.8082795796472,1.076758979187053,609.0643651905177,1.083746006609488
1002,32,1,0.01,56,6,227.9547106461916,916.5502416574317,582.0223466277731,634.298987356294,1.0061860767624344,582.0223466277731,1.2464500794776887,582.0223466277731,1.1971442495569369,582.0223466277731,1.0187486511374804,585.2739289602557,1.088610066357529
1002,32,1,0.01,56,7,234.6059406228899,956.2215015845574,567.1028052686218,626.8251042710959,1.0622799094445425,567.1028052686218,1.2448361333428801,567.1028052686218,1.191277312654164,567.1028052686218,1.0121520578966146,566.4671984202414,1.0827092887050607
1002,32,1,0.01,56,8,251.03528974124717,1029.6380630152582,612.1795415138102,663.3243405097791,1.0037393353955741,612.1795415138102,1.2458051256360372,612.1795415138102,1.195415595831853,612.1795415138102,1.0752379713753104,612.3608356862338,1.0820979811336087
1002,32,1,0.01,56,9,240.01249576916672,994.9749543287857,591.8704728112441,658.6221518612907,1.0030543257916111,591.8704728112441,1.2485518916902698,591.8704728112441,1.1985792186043347,591.8704728112441,1.0198619327187959,594.9890273499185,1.0880100207661836
1002,32,1,0.1,56,0,234.4250527316991,1019.5818673086756,603.8407546067085,664.9991511473934,1.056144411017343,603.8407546067085,1.240559517956584,606.3755433014254,1.185937405302058,600.6929269957552,1.0155019466193889,627.8595456906374,1.0774651374775697
1002,32,1,0.1,56,1,236.08726861573462,998.5512057882521,635.2822531490276,700.8705190039672,0.9949056305232641,636.8383360414214,1.2402507403584733,637.2679738081086,1.191290429110151,633.3571184047098,1.0703533640151799,652.6751519932486,1.0746067988136827
1002,32,1,0.1,56,2,258.0652781585081,1010.8630955992846,625.1992735978378,685.5061613944171,1.0009526792102763,625.1992735978378,1.2416105700947284,624.4289510945731,1.1951889588768474,620.9473175395493,1.0177426891676296,642.1214594559207,1.0822063897915397
1002,32,1,0.1,56,3,217.01083193344445,933.1939505399632,580.047787028801,628.1090674521977,1.0086786043255513,580.047787028801,1.212711769982651,586.9237864599729,1.1743262695369092,575.1636155532734,0.9932233991228109,594.1425655539047,1.0537930891604312
1002,32,1,0.1,56,4,223.08288405409476,957.603074920579,604.0169774678118,669.7712649599068,1.001475428920469,606.5216497052309,1.2433368933307467,611.696228866061,1.2493642229395783,602.61785902317,1.0204925345547846,634.5845486109398,1.0788047111535108
1002,32,1,0.1,56,5,241.24292197291126,997.3283222418933,608.4219600049514,677.2590949305625,1.0000138117543513,608.4219600049514,1.2361614070256233,609.7601862619654,1.1910353924921908,608.6502613395157,1.0124579420362518,630.3197970690024,1.0773323250789855
1002,32,1,0.1,56,6,244.01522444656933,971.0477768659691,596.5874098441664,647.1345115690154,0.9475442032031035,597.6113729473096,1.173700627597962,600.0266759027091,1.128128569301601,597.0397157718171,0.9603720455020287,617.1644268901247,1.0245388635640804
1002,32,1,0.1,56,7,253.39043787646713,1020.0410247372549,639.997616878927,707.1072314253483,1.0005883010684937,639.997616878927,1.2436162192215403,643.7475427962967,1.192227818983848,640.94768852655,1.0170053346273074,653.6227678708588,1.0816414087474644
1002,32,1,0.1,56,8,249.42514777907184,1050.4853362507604,630.3463013678887,695.2693177380719,1.005682422350378,630.3463013678887,1.2524610339072277,634.4677349090465,1.197867128006148,627.7861040784447,1.0232440090871102,652.4656503486541,1.085521948222558
1002,32,1,0.1,56,9,217.20659465989732,967.4623073235196,605.5308911890997,675.1037647313548,1.0019134428921,605.5308911890997,1.2417472866639698,607.0814356254239,1.1949045780223806,601.2568552907061,1.01178332223318,633.2400501119848,1.081212604356898
1002,32,1,1.0,56,0,241.14634855324493,1016.8808654497567,717.1939258917845,760.4589530150043,0.9976834064934405,719.9612674867109,1.2440843340280885,754.6005682522572,1.2290003791122814,752.7732939391741,1.0194694322244338,808.3264035725589,1.0829553165693195
1002,32,1,1.0,56,1,234.1203416134903,942.379551918719,706.9571567251144,738.5413580692492,1.0018714294990338,710.3846134142105,1.2489670000092943,732.0806210278937,1.1993517311693125,706.479512387958,1.0287300117869138,788.1315013674807,1.0937589370753362
1002,32,1,1.0,56,2,260.6084264428092,1028.0067022009625,743.8086924893869,788.5868405917888,0.9469770299754143,747.5159048164653,1.1770895356931383,765.1528123858435,1.1338717728051013,757.1020663515532,0.963107707359096,838.6158446647793,1.0241011721617128
1002,32,1,1.0,56,3,264.04470868801195,1006.3743911860156,755.8139924471511,777.3722250806119,0.9991081831461852,754.8296297458703,1.2408411487221902,768.7750224193742,1.1887882501183855,807.4903949162986,1.0141008244406418,831.3597108440571,1.0747174921867813
1002,32,1,1.0,56,4,244.89859390299014,979.5503636023832,720.8590602292231,744.6151767145332,1.0007839864275607,721.7095597662443,1.24674995753642,736.4265546198534,1.194409913321076,742.8521300485168,1.0240168559529932,790.6460505460769,1.0825499732343125
1002,32,1,1.0,56,5,235.92502114687932,969.1551416159645,742.2411905158872,767.3963063094878,0.9980322417750771,745.5298221728854,1.2408150306783865,756.6631456089606,1.196261371974063,735.1431766972075,1.0205319026192377,787.1172523786009,1.0821000865148003
1002,32,1,1.0,56,6,266.7963372223027,992.5875369644176,712.9341044659283,756.286832107719,0.9985597466861735,714.402784536049,1.2412411966405457,753.1556260560149,1.259625707637759,731.310006993366,1.0169163137045396,808.3607225987039,1.0892237829694793
1002,32,1,1.0,56,7,253.7026684281041,1051.5667782047235,744.3943106078436,784.6327005105177,0.9984068130381306,748.6268342024584,1.243681825582299,775.1250324111134,1.1883813069406814,748.6587611392787,1.0167985555868864,849.7495986659663,1.0941756832167386
1002,32,1,1.0,56,8,240.61927364969978,972.1256278684443,736.7635733104273,755.4539007913565,1.0009124970521577,737.2436308240274,1.2481467231068797,759.5696232915503,1.1961387790201772,798.454897350804,1.0232824500996422,807.2721585938663,1.0843860298364072
1002,32,1,1.0,56,9,245.9116670315065,1000.7828671027956,747.7038422106418,778.6515884690597,0.9989110909226644,744.2911198086692,1.2987648859544607,763.1716979238769,1.1950450686321985,741.8251021783251,1.0185335399727609,836.3861409796534,1.0814911860456644
1002,32,1,10.0,56,0,250.69135629365388,1020.1619517795301,1033.2634349329683,1044.183686494923,0.99977678587098,1036.518358849881,1.2485217371111315,1012.5404304495314,1.1893153765779572,3962.8809195197305,1.0289982824025456,1014.1253867242937,1.1367937575963931
1002,32,1,10.0,56,1,262.4158643366593,1026.2365080972743,1020.5700279493251,1021.4698066361952,0.9997726550673568,1020.5700279493251,1.252103726705921,1021.3447914465685,1.196677739880319,3882.494366136229,1.0229003981894766,1023.3706585789333,1.0825877407165867
1002,32,1,10.0,56,2,266.0491509599544,1036.5401688062323,1044.2597402787833,1031.8031408435604,0.9951591721923352,1031.8031408435604,1.297013625579092,1027.430854215723,1.1933153809930204,3708.830018871781,1.0203332052086007,1113.8261522335747,1.0806987436363544
1002,32,1,10.0,56,3,264.0263775606462,1001.2602315394072,999.1017774941665,996.3185676247979,1.1337189675173023,999.1017774941665,1.2971252817942036,999.2423304950282,1.193614177989235,3462.997728571746,1.0233106862740189,1467.8668479533826,1.139790886309068
1002,32,1,10.0,56,4,251.3094348142508,1019.6806249154449,1023.859369222351,1022.2064963158531,0.9996053780051257,1021.9514877197407,1.252468742083906,1017.8337631394887,1.202794236346134,3667.6279927827477,1.0250985467302898,1150.8008034203315,1.0852646204860807
1002,32,1,10.0,56,5,256.53712105919783,984.0946070113521,999.6671469884201,999.6671469884201,0.9974854425342399,999.6671469884201,1.3025983835652464,980.1023036216549,1.1963343410717262,3895.231007203247,1.0314106718274996,1149.0587596732041,1.086199031129025
1002,32,1,10.0,56,6,251.13410903658578,989.7261568914552,979.8916284246958,979.8916284246958,0.9989490851750223,979.8916284246958,1.243025624661494,979.5279293309442,1.193301619346302,3600.5185440111413,1.0224044064787734,1193.54758217257,1.1408039248226283
1002,32,1,10.0,56,7,244.151320203301,979.7547040407571,1041.9304102311046,1045.5144693508219,1.0024773034488215,1019.6612552354666,1.2553284152979116,978.403090547851,1.1965691009624964,4039.2416456149763,1.022669854678558,1043.2147377735234,1.083649038029596
1002,32,1,10.0,56,8,236.4025218881581,972.230084186446,967.7073645172902,968.9587659150683,1.000835187727868,967.7073645172902,1.306863298871624,968.9587659150683,1.1986209708645306,3681.3148694044085,1.0232979047555089,968.9587659150683,1.0868115557825684
1002,32,1,10.0,56,9,237.41023192750225,969.046608094624,996.0891763785726,996.0891763785726,0.999160710354402,1013.3075451212948,1.241659240318455,964.0616333612156,1.1977532933403476,3485.172045263326,1.0249852696110677,1079.8355417618639,1.1257923939504901
1002,32,4,0.01,56,0,224.5672768679555,1009.5442449593834,247.28472518668482,250.64186245644848,1.0016387985933553,247.28472518668482,1.227256058148055,247.28472518668482,1.1801341051998042,247.28472518668482,1.021155455408703,247.28472518668482,1.0744291073408156
1002,32,4,0.01,56,1,256.8100668934586,962.63265243427,268.5831460242088,271.73833970497304,1.040046674964682,268.5831460242088,1.228110136018749,268.5831460242088,1.181635169840336,268.5831460242088,1.0247242251040285,268.5831460242088,1.0761255032557728
1002,32,4,0.01,56,2,238.10327848186395,1017.0542892337947,251.6581241240209,255.57021945050298,0.9981401268537481,251.6581241240209,1.2240048120763127,251.6581241240209,1.2271972336116572,251.6581241240209,1.0167089107500216,251.6581241240209,1.0698893962958491
1002,32,4,0.01,56,3,262.347338997823,1011.6654310222939,272.53984027682833,275.66666530761614,0.9988200811810458,272.53984027682833,1.2302234713656093,272.53984027682833,1.1774733617870305,272.53984027682833,1.018677649695448,272.53984027682833,1.0760593501119322
1002,32,4,0.01,56,4,225.0104109713315,947.9165795372598,240.67698310993373,242.43037788452406,0.9992188995706729,240.67698310993373,1.2285136228824989,240.67698310993373,1.1771524931061377,240.67698310993373,1.018082936851038,240.67698310993373,1.0769976231984886
1002,32,4,0.01,56,5,221.77354070076225,939.8952094310232,245.40654437761984,249.0989620486691,1.0046476734798406,245.40654437761984,1.259288417664753,245.40654437761984,1.1739690062127803,245.40654437761984,1.0159801319909039,245.40654437761984,1.068378892728812
1002,32,4,0.01,56,6,215.93740962937895,1003.1764534029965,236.3221486415178,242.1519152607381,0.9972014484321674,236.3221486415178,1.2291206377862591,236.3221486415178,1.1752307360421845,236.3221486415178,1.0762251187467091,236.3221486415178,1.0720347727171062
1002,32,4,0.01,56,7,240.5899732579548,1044.839626568833,257.4756672106384,259.7049698160339,0.9969564896338401,257.4756672106384,1.2311302969325737,257.4756672106384,1.1773322444925867,257.4756672106384,1.0318761880986809,257.4756672106384,1.0723827878679284
1002,32,4,0.01,56,8,233.07948196630642,1026.6963919382529,251.71653494977153,257.81750198075247,0.9896488817237623,251.71653494977153,1.2150347831130908,251.71653494977153,1.1653548623770853,251.71653494977153,1.0076211261820487,251.71653494977153,1.0613910136261049
1002,32,4,0.01,56,9,238.30825329948223,1042.1149451901083,259.24740147754295,262.2708274096971,0.9937391127257941,259.24740147754295,1.2249598727844655,259.24740147754295,1.231861227887858,259.24740147754295,1.0143717265488121,259.24740147754295,1.0685583482465184
1002,32,4,0.1,56,0,213.78828323273947,1004.0810757004972,241.09482896233786,243.9073472002411,0.9970552044710295,241.09482896233786,1.2206446497608376,241.09482896233786,1.1762911729791727,241.11370133739695,1.0160781262919838,241.09482896233786,1.1259432286793165
1002,32,4,0.1,56,1,248.76261697544336,995.555848224454,263.79690610134645,265.24010993200744,1.0001323033754799,263.79690610134645,1.222564611130335,263.79690610134645,1.1851993605286388,263.79690610134645,1.0202882918490523,263.79690610134645,1.0734553178346025
1002,32,4,0.1,56,2,243.12210630416553,973.0150541583258,258.4686897448178,262.476541681197,1.0545825306130934,258.4686897448178,1.2291992153337779,258.4686897448178,1.1850633010235443,258.4686897448178,1.0269275287410427,258.4686897448178,1.079808823859131
1002,32,4,0.1,56,3,249.88794074809067,1062.6248824200948,269.28184062725177,272.1834792461281,0.9994415036099192,269.28184062725177,1.226591922673279,269.28184062725177,1.2278007924369243,269.3608468701938,1.0218008878745526,269.28184062725177,1.0698831484553164
1002,32,4,0.1,56,4,246.7390546677802,984.3185459738884,258.43004819917263,260.8849872910535,0.9965973841227512,258.43004819917263,1.232520279043492,258.43004819917263,1.1802954351033288,258.43004819917263,1.0178287164787452,258.43004819917263,1.0752442820818084
1002,32,4,0.1,56,5,242.76240006130004,1052.9811686983267,265.8655468392906,269.3165252238635,0.9889685267710084,265.8655468392906,1.2167312004194804,265.8655468392906,1.1659927749084515,265.8655468392906,1.0117043488042423,265.8655468392906,1.0626587765290936
1002,32,4,0.1,56,6,253.08689825511857,1063.0003652956188,270.3814198241515,278.45266916086507,1.0075833949099757,270.3814198241515,1.268158670275017,270.3814198241515,1.176931444611935,270.3814198241515,1.0404555323838103,270.3814198241515,1.0816498296867434
1002,32,4,0.1,56,7,247.12447241127308,1036.4116029246718,266.42845459684577,270.07831989578153,0.9950800589719571,266.42845459684577,1.2239843706546583,266.42845459684577,1.1699086580527376,266.42845459684577,1.0582417865966856,266.42845459684577,1.0659245822893229
1002,32,4,0.1,56,8,233.91280162564735,984.5454402189825,246.47175033061748,250.87713989168694,0.9989918431630772,246.47175033061748,1.2324509803628556,246.47175033061748,1.1792429704319467,246.47175033061748,1.020840922172534,246.47175033061748,1.074527300578171
1002,32,4,0.1,56,9,223.60989237238368,1007.9708042631887,243.52675453050134,247.63870444893774,0.9586766936553005,243.52675453050134,1.1776843503522998,243.52675453050134,1.1261539636750595,243.52675453050134,0.975005471291091,243.52675453050134,1.03981597917135
1002,32,4,1.0,56,0,248.9669212793672,974.8451234268629,316.48472010520584,315.89309049524866,0.9988204102856717,316.48472010520584,1.228839087985076,316.48472010520584,1.2200082100502894,314.58716153509505,1.0182294900323028,316.48472010520584,1.0728136397717507
1002,32,4,1.0,56,1,249.74073435861757,1027.388163893619,328.24231303567365,330.7843465710939,0.9984762454214879,328.24231303567365,1.2256877546113782,328.24231303567365,1.1748344984051744,328.24231303567365,1.0193691289925164,328.24231303567365,1.1137804003358116
1002,32,4,1.0,56,2,241.55516693469016,1028.3432543841443,306.2339662806286,308.3534333788335,1.0013242542532506,306.2339662806286,1.2229011468137707,306.37555494336635,1.177118123408067,306.594641228845,1.0160544182725402,306.2339662806286,1.0710720537590566
1002,32,4,1.0,56,3,247.87257867380575,1012.1447623307268,308.89927901182165,308.2634997863708,1.0505424122880647,308.89927901182165,1.2262616972551634,309.74327653081764,1.1762806211938308,311.97612728781695,1.018377523291112,308.151279980449,1.0697112816118999
