n,r,s,CCR,DAG,RUN,MLB,MST,HEFT,AUT,AUT PTI
1002,32,4,1,52,6,314.156160543972,1033.95546589116,370.377615546234,362.039647855184,23.3486787831397
1002,32,4,1,52,7,278.328420620743,999.128817485939,332.546502458115,321.394259586687,27.1184432863961
1002,32,4,1,52,8,292.177753581298,992.446531999543,337.241509388918,326.573739014089,29.6170827595155
1002,32,4,1,52,9,298.858432111523,1033.18049390562,351.391337330518,338.149763579678,24.9246855927224
1002,32,4,10,52,0,322.895389579264,1038.68335593134,1061.75107044578,1057.44832504143,24.0774045678848
1002,32,4,10,52,1,288.432365416117,974.451748494782,931.956762617695,901.593113608222,24.0978897358281
1002,32,4,10,52,2,342.271018063349,1016.7803369551,939.16621124169,915.843429528747,23.3478586185682
1002,32,4,10,52,3,292.328239858775,987.247600426038,933.089677640531,939.949385762059,23.8530837120289
1002,32,4,10,52,4,318.274583391577,1027.0002394854,995.755338697418,961.822615514421,23.9307154138748
1002,32,4,10,52,5,310.07697968232,948.625941343414,944.153285900436,934.624884609451,23.9269773148666
1002,32,4,10,52,6,306.297922178679,1022.76036165475,944.114136282283,987.431241903312,23.5707261700714
1002,32,4,10,52,7,302.700632809047,1001.00675301054,959.722000874058,914.373806524604,23.9347410448701
1002,32,4,10,52,8,300.907299246996,981.483870436971,929.43168687601,913.120182356071,23.9006383976931
1002,32,4,10,52,9,328.613727444629,1004.15293439502,990.620121524377,1001.55197283434,23.621153345187
1002,32,1,0.01,73,0,70.0369202706418,1038.04855403547,350.992818367865,352.923925834063,68.7299455433101
1002,32,1,0.01,73,1,66.2410520717376,1012.73250249584,342.007774712738,343.770579857649,69.8170614690381
1002,32,1,0.01,73,2,65.6368568324194,965.99902807483,308.195165882064,308.741811435699,69.7096474325365
1002,32,1,0.01,73,3,70.2857894394033,1007.69788532708,314.27209946901,316.91633680099,70.5856959304843
1002,32,1,0.01,73,4,64.7811768549632,1001.82568066543,325.545283378028,326.748115156764,69.0550859882756
1002,32,1,0.01,73,5,65.7373554849631,1032.04637772469,323.337480685317,324.345083304752,70.5534830124663
1002,32,1,0.01,73,6,65.765853007437,952.980203886891,292.334767088804,293.301605705578,69.7361272360999
1002,32,1,0.01,73,7,62.7782663808111,991.039011114777,323.220416457624,325.812836224817,69.8954179446165
1002,32,1,0.01,73,8,65.5083080411495,981.937219303014,319.084897282285,324.049343544942,71.3387090652444
1002,32,1,0.01,73,9,77.2292940592421,1055.66330397368,335.432935130212,336.263902282099,69.5498578500312
1002,32,1,0.1,73,0,76.8766507424003,1050.07754364586,359.306174987076,361.287644757798,66.4996378193847
1002,32,1,0.1,73,1,65.3630028624242,978.025489121069,343.759920007859,343.287275582021,64.5808888685039
1002,32,1,0.1,73,2,58.7590150773617,987.997801087328,358.610559180659,360.473425417317,66.3256442108962
1002,32,1,0.1,73,3,68.6875863430995,1009.17971377572,349.962873094705,352.116500404152,66.3279447518817
1002,32,1,0.1,73,4,72.2482614085873,970.308845946149,330.935301599686,332.378482511369,66.5796504487176
1002,32,1,0.1,73,5,67.0550002051235,969.733354502886,342.953202816482,345.147093994338,67.8784583340556
1002,32,1,0.1,73,6,63.7250142231116,965.851288819662,344.109451921016,345.069424929439,65.0209343709145
1002,32,1,0.1,73,7,55.1653083635223,961.496988042571,325.721057913852,327.054187391711,64.750413233562
1002,32,1,0.1,73,8,72.6175370131867,996.614224982543,339.894556234258,341.505945975785,66.33893762195
1002,32,1,0.1,73,9,75.0008977746107,996.430986706743,348.973132954566,350.182130248881,64.5874410201872
1002,32,1,1,73,0,72.1222074716953,1032.65323851913,574.599343792916,548.651488643321,47.2944954188862
1002,32,1,1,73,1,65.1487750599667,1006.48169304084,579.759031924414,556.11141195975,47.7342809672288
1002,32,1,1,73,2,67.864530741453,1025.60944183024,590.69631563243,592.380630474694,45.3927338438755
1002,32,1,1,73,3,69.4608322651792,986.348946855127,581.177248632494,579.21704757417,45.3712490983369
1002,32,1,1,73,4,72.3261352657578,1047.45644239312,612.671095259437,585.648186026701,46.5707193883541
1002,32,1,1,73,5,62.7939706998651,1008.4482596347,527.806802989179,527.33709638547,48.4039659555086
1002,32,1,1,73,6,70.6631444646925,993.38027671138,549.166306084481,533.609311636905,44.1494402168147
1002,32,1,1,73,7,71.870133107698,967.48171447112,574.833016699277,553.652893978484,44.5944414323635
1002,32,1,1,73,8,63.6396621012702,1004.04072274841,578.429500210533,566.30897921539,47.125800924157
1002,32,1,1,73,9,69.0226269136467,966.937764494344,576.465858096168,568.635885321471,44.5866337818853
1002,32,1,10,73,0,58.9566643839448,993.713707535103,3826.98653444833,3770.79614657768,37.3867247124323
1002,32,1,10,73,1,76.5371998548587,998.415810199339,3049.68308246139,2945.52255398959,27.306692275898
1002,32,1,10,73,2,71.2941218244711,1005.58135730816,1780.79761576515,1741.43149921845,20.16479487315
1002,32,1,10,73,3,72.2720823308828,956.692075173384,1750.573205873,1644.23450978596,19.2694491972704
1002,32,1,10,73,4,62.7786177491901,983.093301778797,1837.6868388308,1810.19660968453,19.1173080485188
1002,32,1,10,73,5,81.5921850227516,1021.97204782609,3100.42163641171,2940.31965697466,22.6936951105303
1002,32,1,10,73,6,69.9674476678766,1036.86146380203,2607.25161396725,2547.92621833187,26.9797254983553
1002,32,1,10,73,7,74.6685443477336,1033.78020064793,3332.71852220784,3271.06355946818,32.0583603860292
1002,32,1,10,73,8,63.1006124239506,1041.04193345661,3885.85935091205,3876.79735350523,33.3900451150854
1002,32,1,10,73,9,63.2552678014478,995.867878942327,1821.32167907567,1724.8988452192,19.5227142481704
1002,32,4,0.01,73,0,64.7275373062004,962.02751534167,143.965842374852,143.428555027255,45.3982639058881
1002,32,4,0.01,73,1,67.2455360035296,1002.95184409506,152.600808027007,151.333062289831,47.0331552460758
1002,32,4,0.01,73,2,69.2606336959392,1061.58546585526,158.378618813434,152.922150826188,49.0772113240699
1002,32,4,0.01,73,3,64.5835545095285,959.337763374672,143.588415558522,142.952862847177,45.7494153367918
1002,32,4,0.01,73,4,65.2559579703662,992.077901950938,150.627086577603,150.479847209512,46.049187032965
1002,32,4,0.01,73,5,74.2524639394592,983.49223285157,148.039611394035,144.702805173046,48.3955508690546
1002,32,4,0.01,73,6,64.3866681021949,976.223330286318,147.120438074452,146.645328339355,44.9696837072082
1002,32,4,0.01,73,7,64.169415657799,999.892070100253,150.652371143379,149.616108414109,45.8993770617079
1002,32,4,0.01,73,8,68.6012123841211,1022.41189700275,150.04817945598,148.561525526673,45.6355616787876
1002,32,4,0.01,73,9,58.8879049162198,1005.66116079416,152.361021702934,150.716754999988,44.8207112354683
1002,32,4,0.1,73,0,62.5606692840997,980.452411448414,151.031331207418,150.885999922904,44.6445306861695
1002,32,4,0.1,73,1,57.4781084031106,1000.93511197611,145.899768060004,145.65295959252,45.4421991099071
1002,32,4,0.1,73,2,75.8687694593262,1062.25910184525,161.805875828553,160.428408935779,45.0908082590035
1002,32,4,0.1,73,3,62.5216811737609,991.486526398418,147.519836141771,147.249794003189,45.0465986168369
1002,32,4,0.1,73,4,68.1315577658565,965.389117650819,146.909663481902,146.018637750233,46.5058059398884
1002,32,4,0.1,73,5,61.9785092629618,1000.95798314625,155.361048600067,154.775756271049,45.8513921468969
1002,32,4,0.1,73,6,70.6748892321666,1010.907181775,146.863678229505,146.280574582035,47.079598295338
1002,32,4,0.1,73,7,66.4154532600045,983.725440247466,152.340208695305,152.498643662633,44.8938960948589
1002,32,4,0.1,73,8,65.4340411522706,957.810269831044,149.5789585432,149.430257448252,43.7856947793823
1002,32,4,0.1,73,9,66.9073861827102,1001.56252210761,153.68569438057,153.468988530716,43.5764781997849
1002,32,4,1,73,0,74.5281638832833,1012.20431358149,197.840538639977,196.584939624067,33.6305236478357
1002,32,4,1,73,1,67.4082930409975,1017.55101109028,224.713149170564,223.429451270686,32.6316570946209
1002,32,4,1,73,2,63.0086731657453,985.250740611599,204.979621811487,208.237850867932,32.8326649985109
1002,32,4,1,73,3,60.7951947176837,1011.52978672057,192.471658946513,193.367624346901,34.2117109159297
1002,32,4,1,73,4,65.5947728327876,1020.47519905965,199.20945640384,197.27450269243,33.0247504683626
1002,32,4,1,73,5,71.5760905603037,990.436870953497,219.183049688805,217.78214254403,31.4081260816489
1002,32,4,1,73,6,67.8374097358804,998.657694975806,192.837424858245,190.414048308913,34.033225160844
1002,32,4,1,73,7,76.9132106677134,1084.83964238182,220.559012771066,219.590316988066,34.7681551337933
1002,32,4,1,73,8,69.1195744855454,972.18929143883,212.924028422683,216.654921533683,32.057225420395
1002,32,4,1,73,9,75.631739282873,1049.91300954677,200.271992495856,200.956394850884,33.8618201639839
1002,32,4,10,73,0,68.6389468386861,1029.50064101424,1065.90817336792,1202.89453344437,27.1102535816674
1002,32,4,10,73,1,66.7160961534118,1023.24417383157,1010.0620000362,991.804223726796,24.1348938914519
1002,32,4,10,73,2,66.7099004797632,953.954689756016,1272.16547421011,1122.39981249372,24.228753911609
1002,32,4,10,73,3,63.3988699404144,958.490144730015,869.089071256102,1024.25655583998,24.3840862435745
1002,32,4,10,73,4,69.3411209622341,1045.54435842918,1266.00043051328,1250.86891601113,23.2871080770853
1002,32,4,10,73,5,68.0355593033431,968.479855275256,1032.5994621627,1043.17706600712,23.2161132245237
1002,32,4,10,73,6,79.2830039507232,1000.95997684684,1139.92986382298,1270.46248143417,24.2784372806062
1002,32,4,10,73,7,73.603786209633,970.074685488811,1172.40028560937,1071.06111002173,23.6391622475424
1002,32,4,10,73,8,72.1134971053453,1067.31598236585,1249.94293182631,1118.43314830994,23.3197164358723
1002,32,4,10,73,9,67.9003552589756,1041.82749423745,1209.49884735912,1075.47202613748,30.0231000297096
1002,32,1,0.01,166,0,269.587628013372,994.95873909242,633.260521857737,635.293410667126,34.5037535604208
1002,32,1,0.01,166,1,267.992545624709,1027.14693712873,610.623431679413,610.537816138808,42.6156597400851
1002,32,1,0.01,166,2,262.896447270968,967.307437355721,614.583353343081,613.558691382115,40.8136249039106
1002,32,1,0.01,166,3,270.667814165398,1000.10232690286,620.6082441595,620.444336953587,43.0850223149532
1002,32,1,0.01,166,4,266.722286999445,1006.95483466149,631.933525818351,630.148359962037,41.1366673000229
1002,32,1,0.01,166,5,266.666906633646,998.333056328885,628.264105847554,634.873206287065,34.5246722563733
1002,32,1,0.01,166,6,279.305397993516,982.303305402417,668.900475518018,671.304511165923,43.1641355766745
1002,32,1,0.01,166,7,260.138492875544,1018.79879510453,632.856735309613,634.798521647272,43.1114827475411
1002,32,1,0.01,166,8,293.063016415938,1037.55299532906,667.157265459687,663.674553724267,40.9010564485215
1002,32,1,0.01,166,9,266.489752707318,1000.39169837772,635.361352002811,640.245798698112,45.4908609749245
1002,32,1,0.1,166,0,264.076873321366,984.819210141444,634.594471719233,635.4287083491,45.0479115442007
1002,32,1,0.1,166,1,273.678121272492,993.110941664273,638.110128560071,641.885856532263,36.5297101261159
1002,32,1,0.1,166,2,269.241236179806,1000.12956388127,634.593548798702,634.287153874321,38.810361528446
1002,32,1,0.1,166,3,279.799320041617,982.45192163619,665.903816138782,672.789534809539,40.0019236847608
1002,32,1,0.1,166,4,267.540406300025,968.460026625684,627.91529628859,630.869136456699,41.0389873552421
1002,32,1,0.1,166,5,284.830891290104,1004.7946766186,643.440041656969,646.128912205946,33.2874466089818
1002,32,1,0.1,166,6,272.892295736568,1014.61552654304,644.162688566768,645.919683829961,39.7901954094743
1002,32,1,0.1,166,7,276.329570341582,1003.42542479983,647.631354393728,647.862059201359,39.9259102214264
1002,32,1,0.1,166,8,265.802991479167,1010.1870421465,634.803191543675,643.185960352079,42.2640547393772
1002,32,1,0.1,166,9,277.206208475218,973.748675840139,633.726340579941,633.667819892916,55.170781369977
1002,32,1,1,166,0,295.864220894615,986.764782535983,758.305000010045,754.146263552549,34.514504111049
1002,32,1,1,166,1,264.683578233855,969.488364739885,753.909156960896,751.59766752981,28.3365298329926
1002,32,1,1,166,2,260.572464233318,988.839647734995,719.455196978437,723.254416642795,32.9277190996059
1002,32,1,1,166,3,289.7608149778,1013.29166167378,766.344170275295,769.033663461472,30.1808261095132
1002,32,1,1,166,4,293.862575730054,1037.52441149934,766.459687587493,774.975933448293,40.4856496005038
1002,32,1,1,166,5,320.644202826456,1091.55918932079,788.344813489328,795.567205175409,33.0010437871883
1002,32,1,1,166,6,295.885572069284,1029.3602757539,783.058083625145,787.254721713545,33.9491118005143
1002,32,1,1,166,7,295.244707310562,1016.8791680808,752.22550100239,756.975706984076,33.2203324467193
1002,32,1,1,166,8,287.095934058982,1062.31524063163,806.319710122473,797.46208862374,33.1949560115249
1002,32,1,1,166,9,303.786284283932,1001.14886312291,768.108739864066,770.06865203032,33.8054115727938
1002,32,1,10,166,0,279.112590473932,1011.08452308187,1009.07967269511,1009.07967269511,16.7691979299155
1002,32,1,10,166,1,304.438478114622,1027.22365470082,1022.12520161335,1021.72385772866,16.336509343181
1002,32,1,10,166,2,246.907525959929,904.383620601962,904.264567479998,901.036260792476,16.1868491855193
1002,32,1,10,166,3,278.114057586318,995.768157476807,1005.12862826538,1001.82139993002,16.3496640916568
1002,32,1,10,166,4,284.75609813449,982.100894411441,1029.92712113512,1025.21468002793,16.3442860243381
1002,32,1,10,166,5,298.933177787028,976.997179234343,976.185041084532,976.185041084532,16.3006477924031
1002,32,1,10,166,6,292.063513019396,1004.87953260843,1038.78902849317,1038.25815220089,16.3568906961004
1002,32,1,10,166,7,296.53987202419,1011.81098110215,1004.08340405273,1004.01612001663,16.1391964675446
1002,32,1,10,166,8,289.20931937269,996.100253245769,995.840682398892,989.565397429516,16.6222795879412
1002,32,1,10,166,9,281.931481482124,1033.0370837934,1041.74049168327,1036.2583440165,16.6119528580399
1002,32,4,0.01,166,0,255.106286514942,986.439321079057,265.125620413171,255.279909412366,27.7544929567331
1002,32,4,0.01,166,1,258.7306400523,956.864156512957,270.034710647833,263.171246367144,27.1141849355531
1002,32,4,0.01,166,2,257.030611098829,1025.14769449969,272.208579029512,259.840522835531,28.8767057341608
1002,32,4,0.01,166,3,272.926211654304,1046.23574763863,286.857592588319,276.145512019839,28.9005441983358
1002,32,4,0.01,166,4,279.712555303566,1029.2277435353,293.210018952133,281.138174354466,27.7523670730103
1002,32,4,0.01,166,5,265.638379339548,1020.29661239348,275.158923081258,267.598664633737,29.737047249799
1002,32,4,0.01,166,6,277.119045819454,992.241049679804,291.073298325129,279.064968094806,27.1818811565719
1002,32,4,0.01,166,7,266.332201866976,1009.64510670442,282.255368686962,271.790037703829,28.29725413649
1002,32,4,0.01,166,8,237.866426716579,907.056042295366,249.193006085679,241.259776903704,28.6412154823477
1002,32,4,0.01,166,9,264.52468223672,1012.44150236504,275.480348455102,269.956057105194,28.308538274784
1002,32,4,0.1,166,0,269.017254807473,970.930908634866,277.0323786904,270.647080683781,27.5497901399173
1002,32,4,0.1,166,1,272.06684129357,1035.86353175849,283.458414022364,273.50721340735,29.8328548603625
1002,32,4,0.1,166,2,271.680127637062,1002.523676238,280.171914016847,271.837794912387,28.5663153108552
1002,32,4,0.1,166,3,272.578066489038,1003.36236429779,294.30189149509,277.335263069981,26.8923993279033
1002,32,4,0.1,166,4,255.538147129696,981.006256535328,270.892341828976,257.851076489061,28.0105000188756
1002,32,4,0.1,166,5,258.71278790469,1031.78129984787,272.8836649899,262.485724748685,29.0312015081973
1002,32,4,0.1,166,6,274.306691946186,1017.68978068729,285.366367907166,278.056067017316,28.445835611557
1002,32,4,0.1,166,7,289.929395248649,1006.3922072668,303.278128717774,291.541069240355,27.3959368232459
1002,32,4,0.1,166,8,269.629571137303,1074.61096244033,284.683585309463,275.759723840473,29.2375058642648
1002,32,4,0.1,166,9,277.148988682425,1032.54482951194,292.376109294255,283.764923264386,27.3120993980748
1002,32,4,1,166,0,282.452166842912,1017.49916251639,338.324587421049,324.556403019071,26.7869727688095
1002,32,4,1,166,1,272.859984443566,991.195371313238,330.241213464999,322.645210696555,25.8475951900398
1002,32,4,1,166,2,256.052719810151,988.763795149227,322.86546402891,316.103466184532,25.9920848080543
1002,32,4,1,166,3,268.191638206756,1027.90464402959,332.893689420723,322.4603576066,27.7800763428424
1002,32,4,1,166,4,277.201639517752,1016.28558961472,339.793716129555,325.457210011323,26.7597528845851
1002,32,4,1,166,5,260.291666644718,979.670022521889,332.310782741036,326.83853296058,30.3151225858715
1002,32,4,1,166,6,274.207434833161,980.611018322266,335.858249447633,322.233999583265,29.7947844042097
1002,32,4,1,166,7,255.970884121924,985.531503959998,318.956695577748,316.453434070447,26.2949935450428
1002,32,4,1,166,8,284.179326286421,991.724484496892,343.748803841824,335.743648956534,22.104538496417
1002,32,4,1,166,9,290.739587813591,1052.53862162565,341.77519635013,326.283219053261,28.8608568274273
1002,32,4,10,166,0,269.521224754516,983.423009519839,915.835824205627,945.469702221718,22.2684668966395
1002,32,4,10,166,1,284.06061537553,1016.84703387749,982.551924161277,924.030441608033,23.7272355065219
1002,32,4,10,166,2,292.609204547957,973.779757240752,1023.93753607964,972.420957249217,23.2939849019582
1002,32,4,10,166,3,269.474157215407,956.815900137076,934.728681474096,938.917831212441,22.5833683025192
1002,32,4,10,166,4,313.524776154571,1038.20390345688,1006.71551266948,1059.48643201585,23.4088603052756
1002,32,4,10,166,5,292.116108235366,1053.83025568328,1033.55223869351,1040.82556652184,24.7242312204423
1002,32,4,10,166,6,304.820220265573,1031.43750082581,983.78828020147,946.726171844574,23.2221486296784
1002,32,4,10,166,7,298.795640855133,1041.63682742982,912.114960338272,917.087428358352,23.3723255991385
1002,32,4,10,166,8,297.326818113065,1016.41306436181,969.924284240135,971.578224179274,23.7753310056584
1002,32,4,10,166,9,281.468046787216,1016.90719000265,953.82288764642,953.159218865634,24.4305842506802
1002,32,1,0.01,39,0,28.7952253263746,1027.11369894181,227.282438309884,230.106109745711,75.3457571688207
1002,32,1,0.01,39,1,28.3841980385616,990.313331980796,226.994203269892,232.666357810149,74.8605659031349
1002,32,1,0.01,39,2,28.6822894226921,1016.38559668471,213.162645363977,224.853093674008,74.9955230534336
1002,32,1,0.01,39,3,28.8129445585988,1035.13194263495,225.671082969746,232.872700142922,75.8243755359793
1002,32,1,0.01,39,4,27.8551612890027,1004.13060718775,218.565087436862,228.312962711455,74.9035704739794
1002,32,1,0.01,39,5,27.2579997269804,959.802893583877,211.287880807132,215.35418852151,88.1611796520382
1002,32,1,0.01,39,6,26.868341121635,946.666762981586,226.835716378529,229.159125379842,58.8404441007944
1002,32,1,0.01,39,7,27.0964439847305,951.096884939941,229.819153129136,243.372014664698,89.2345451480679
1002,32,1,0.01,39,8,32.0698594234027,1006.82535426089,223.37818017663,232.814032603033,57.6998543010318
1002,32,1,0.01,39,9,28.5027880151199,1007.50007765698,219.551425240883,229.309466830809,76.4498088899178
1002,32,1,0.1,39,0,33.1455533526601,935.380831158625,237.491775465432,242.587002778312,74.2292992454247
1002,32,1,0.1,39,1,29.5037726175005,1040.85105967817,235.328556768338,238.703098618377,86.7866998316486
1002,32,1,0.1,39,2,36.1509619669158,1033.29366019618,248.124411410544,248.092467615544,73.0711642846466
1002,32,1,0.1,39,3,28.9483933960711,969.452213735787,260.932380450476,257.828639279072,74.282933916809
1002,32,1,0.1,39,4,28.857029966014,1023.84580664048,228.616710861065,233.041187963334,74.5391215480326
1002,32,1,0.1,39,5,30.0800113424528,973.031618178602,244.632858890783,248.895528087981,74.0856511936828
1002,32,1,0.1,39,6,30.72594262491,986.106014266055,234.359272487767,232.958853309187,73.0471978726282
1002,32,1,0.1,39,7,28.5246359328345,986.772495177255,241.497491976671,239.717813319945,73.4399741121831
1002,32,1,0.1,39,8,29.3478170958423,968.275940065872,224.547699239986,229.446811117726,87.9702291065264
1002,32,1,0.1,39,9,30.5826357066811,1007.27262178335,240.115768348828,245.282978493153,62.439620218506
1002,32,1,1,39,0,32.9214412465557,968.880974446834,595.778001638143,576.24057456508,54.0669930992756
1002,32,1,1,39,1,28.1595817153001,996.573189191854,605.282728950388,590.050793531501,49.5951789312161
1002,32,1,1,39,2,35.369800991489,948.487690552747,641.533443335205,610.853024529934,51.396983685239
1002,32,1,1,39,3,31.4671436667804,990.306663111683,596.725270915331,596.441149904775,53.3976103438939
1002,32,1,1,39,4,38.6706940045056,975.144486012172,757.693746902919,757.693746902919,51.7103430005264
1002,32,1,1,39,5,41.4955325872038,1007.34862954194,840.695257604992,839.549306467835,58.4160895432491
1002,32,1,1,39,6,32.2403704281658,1020.98359366309,701.840761701711,701.840761701711,52.5745050025914
1002,32,1,1,39,7,28.4014763393347,989.667519749093,671.590253017124,659.926995758335,55.0563975858838
1002,32,1,1,39,8,29.0640945697439,980.355095036819,733.990345770662,602.333978556464,54.2003049471136
1002,32,1,1,39,9,35.3654787985264,1086.87579514068,662.061557347047,602.720183182897,54.0849063871474
1002,32,1,10,39,0,31.6483643345491,973.739488373471,6938.75897342072,6858.84939570151,44.4102454392666
1002,32,1,10,39,1,31.8331385104151,994.369080967633,5077.04535836364,5026.84589644698,49.8484401001201
1002,32,1,10,39,2,34.3832085297363,1050.0081605984,6212.32196257204,6027.70541078092,38.7880923784816
1002,32,1,10,39,3,33.043131532161,994.300749730166,3476.67465745588,3390.69220596229,33.3139543006788
1002,32,1,10,39,4,33.2560390015941,1003.50383236279,3757.41685983036,3755.69122696356,36.3042236422064
1002,32,1,10,39,5,44.4648413093666,1053.21153088809,3208.37811665867,3054.47895030325,38.0103343981291
1002,32,1,10,39,6,29.3931899697265,1025.67145251678,4596.55410031759,4596.55410031759,42.408325765468
1002,32,1,10,39,7,33.9049277691712,1053.60182454223,3985.74270204514,3968.13076977634,33.9817919056013
1002,32,1,10,39,8,35.4379446515115,1035.11165670927,4651.91038677279,4387.60107494515,39.3745788875417
1002,32,1,10,39,9,30.3397242852157,1010.53497000435,4328.94236766812,4118.21647771631,33.9651565149624
1002,32,4,0.01,39,0,26.5811315595904,1013.69853735884,110.147267017622,111.515945502087,56.8363268417584
1002,32,4,0.01,39,1,30.040834506482,1016.81016124673,111.284092465095,112.390699943226,56.2663296117508
1002,32,4,0.01,39,2,34.7602989015656,979.210762793237,109.751597885617,112.605482663833,56.918308496143
1002,32,4,0.01,39,3,27.8778106205386,1004.43313412209,112.458667747181,112.952172695569,57.9005474334921
1002,32,4,0.01,39,4,25.9132914363842,977.317439746529,109.020815835075,111.369949774852,56.9659111007643
1002,32,4,0.01,39,5,32.5856752710495,1019.41864558378,113.962926612823,114.745111028806,57.4060251753208
1002,32,4,0.01,39,6,26.5487311329863,1010.13709016712,109.77484102878,110.480924183568,57.3447394248649
1002,32,4,0.01,39,7,29.6255529922698,1004.29236990298,108.83500147303,110.589086561095,58.0845586595213
1002,32,4,0.01,39,8,29.9832867189373,1038.36207669774,113.785521717106,115.165582979068,58.0178031594894
1002,32,4,0.01,39,9,33.0931271514399,1035.21858259926,115.550088076906,116.073044035662,59.0159302941763
1002,32,4,0.1,39,0,25.3403234557586,964.552643493795,113.037796797693,113.950098186144,55.2577632094521
1002,32,4,0.1,39,1,25.7518199320218,966.67099987403,112.444472268995,112.401448744362,54.7929204996992
1002,32,4,0.1,39,2,26.3084867826251,1006.76430908844,117.741391786414,117.121239857339,55.0263712994567
1002,32,4,0.1,39,3,34.2124390851349,959.408055709665,116.309935168245,116.063375831107,55.0636693713785
1002,32,4,0.1,39,4,27.0921551397065,1049.5801384032,115.702735015935,116.772598966254,57.1407681711377
1002,32,4,0.1,39,5,27.8411028699768,990.740259873179,112.583704484446,109.24109287644,55.0095628335958
1002,32,4,0.1,39,6,29.5360896505486,1046.64256324983,116.542041189623,115.8071468664,55.3777908314854
1002,32,4,0.1,39,7,33.1805662409385,975.766342868242,111.190602057407,110.4949475401,54.7124153529705
1002,32,4,0.1,39,8,33.7378325457352,932.256372842074,117.321072125549,117.831245948435,56.2352358501388
1002,32,4,0.1,39,9,25.2321920098151,958.528412324309,107.715779305589,108.101554247384,54.8216465780309
1002,32,4,1,39,0,31.1074000622647,919.248738798556,196.966776416978,220.959688914061,41.8425243298451
1002,32,4,1,39,1,27.3883053656884,1024.84031058994,221.864621436672,211.606589774488,43.2544102017508
1002,32,4,1,39,2,28.923131374746,1020.70041824204,218.841596962593,219.538071765734,41.8797592064466
1002,32,4,1,39,3,33.2889578804483,1006.57633949618,212.348132405374,209.483309880577,43.4963552877454
1002,32,4,1,39,4,29.2629200564039,1008.83865402259,222.780380430131,184.384310392371,43.8159617974036
1002,32,4,1,39,5,30.7853630563176,1056.44330547943,225.293922389356,199.98535116721,41.5077905135803
1002,32,4,1,39,6,30.3657257912022,1007.08788194974,226.13075606853,219.386850041084,44.7648867929121
1002,32,4,1,39,7,34.2550357343135,1004.3781219161,223.854043166583,226.853780702293,41.8453488412142
1002,32,4,1,39,8,30.6682291390252,1053.38035963062,270.601402363578,266.903980331314,40.2717386555366
1002,32,4,1,39,9,32.3603330470603,1014.27665457037,260.962155859463,243.941981879715,42.6876613529243
1002,32,4,10,39,0,29.0784610946825,1026.77015231617,1299.02090116253,1286.33597996918,34.0269465255656
1002,32,4,10,39,1,35.3435075242719,1036.14775546092,1438.13064257911,1376.72989811362,33.6397698670858
1002,32,4,10,39,2,29.020725625725,956.792874493922,1444.5559483166,1906.69145776522,34.0909882984056
1002,32,4,10,39,3,29.6152798477149,931.604700567571,1502.90062358017,1388.68854375653,33.9610229978517
1002,32,4,10,39,4,30.2085874776466,1019.21998958659,1524.77570808219,1527.70437093845,31.8558754355391
1002,32,4,10,39,5,31.0338745763082,1052.1715525017,1855.03767368762,1841.38066843203,36.2268397084525
1002,32,4,10,39,6,30.9025804550675,996.34158354245,1944.30495407715,1970.05580177089,38.1952738650171
1002,32,4,10,39,7,28.6720630739103,976.464450914058,2004.51989293912,1659.45153790512,33.6520933051844
1002,32,4,10,39,8,32.4629134218427,1028.290940226,1777.26442944093,1777.61301201655,35.0529964335793
1002,32,4,10,39,9,34.1761657955065,1033.0179882687,1828.5343386674,1430.96139062247,36.2900016771739
1002,32,1,0.01,114,0,168.62773222972,1043.60371621174,536.761391314066,540.662528329983,53.6145455942343
1002,32,1,0.01,114,1,143.093015375948,912.007496239935,492.23240967659,495.71574245754,50.6985639137881
1002,32,1,0.01,114,2,153.998708345508,962.546853955791,505.915664256028,507.380949627917,50.6747328260931
1002,32,1,0.01,114,3,149.568769991196,1001.30957025471,525.363801089921,528.423496269473,55.2897612564931
1002,32,1,0.01,114,4,154.790023161081,959.431119914681,531.649628691427,533.753283248188,49.7036493608534
1002,32,1,0.01,114,5,156.684570251901,969.031795842224,544.046672221173,545.963473926088,53.0046867790586
1002,32,1,0.01,114,6,143.916240761488,972.853091071706,521.048697130946,526.19793777311,50.1130152931783
1002,32,1,0.01,114,7,153.414368280012,994.606655333838,521.054185123223,521.49822909916,54.4024583910608
1002,32,1,0.01,114,8,163.909247804021,1024.24658006025,554.733819751329,557.534114368009,52.2456421276817
1002,32,1,0.01,114,9,154.613536697397,961.867831502874,507.985037063906,511.709578462282,52.3520597242813
1002,32,1,0.1,114,0,173.422067005566,1003.52760830953,541.375029059164,542.851963062505,50.8378343310895
1002,32,1,0.1,114,1,166.846908089586,1028.18341108225,561.925602756524,562.212696934497,51.3063656579
1002,32,1,0.1,114,2,157.315260950029,1041.79274175203,562.842505326478,565.672794792501,50.4225160760898
1002,32,1,0.1,114,3,154.877258321512,959.996295744761,531.332377055821,536.248781397445,54.6718738123823
1002,32,1,0.1,114,4,163.616434722974,987.580374751246,539.688046213192,540.299884920426,51.1739678594531
1002,32,1,0.1,114,5,158.043599758085,972.726649733256,544.257530981913,549.96498396303,51.681438600297
1002,32,1,0.1,114,6,148.758574963434,1005.04932426893,534.967605140242,537.809019012272,52.1422140986682
